Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N82	39.49	0	1000
A1	N001	N0	N83	36.15	0	1000
A2	N001	N0	N84	33.88	0	1000
A3	N001	N0	N85	43.33	0	1000
A4	N001	N0	N86	35.62	0	1000
A5	N001	N0	N87	40.79	0	1000
A6	N001	N0	N88	40.74	0	1000
A7	N001	N0	N89	34.91	0	1000
A8	N001	N0	N90	39.15	0	1000
A9	N001	N0	N91	49.48	0	1000
A10	N001	N0	N92	46.8	0	1000
A11	N001	N0	N93	44.88	0	1000
A12	N001	N0	N94	38.3	0	1000
A13	N001	N0	N95	35.42	0	1000
A14	N001	N0	N96	43.99	0	1000
A15	N001	N0	N97	30.32	0	1000
A16	N001	N0	N98	44.42	0	1000
A17	N001	N0	N99	49.24	0	1000
A18	N001	N0	N100	33.1	0	1000
A19	N001	N0	N101	32.67	0	1000
A20	N001	N0	N102	47.84	0	1000
A21	N001	N0	N103	42.86	0	1000
A22	N001	N0	N104	41.72	0	1000
A23	N001	N0	N105	42.17	0	1000
A24	N001	N0	N106	33.37	0	1000
A25	N001	N0	N107	45.18	0	1000
A26	N001	N0	N108	34.54	0	1000
A27	N001	N0	N109	44.75	0	1000
A28	N001	N0	N110	31.61	0	1000
A29	N001	N0	N111	31.87	0	1000
A30	N001	N0	N112	31.08	0	1000
A31	N001	N0	N113	48.84	0	1000
A32	N001	N0	N114	31.01	0	1000
A33	N001	N0	N115	34.23	0	1000
A34	N001	N0	N116	48.84	0	1000
A35	N001	N0	N117	48.99	0	1000
A36	N001	N0	N118	37.31	0	1000
A37	N001	N0	N119	32.83	0	1000
A38	N001	N0	N120	35.6	0	1000
A39	N001	N0	N121	30.28	0	1000
A40	N001	N0	N122	42.28	0	1000
A41	N001	N0	N123	40.27	0	1000
A42	N001	N0	N124	43.88	0	1000
A43	N001	N0	N125	33.09	0	1000
A44	N001	N0	N126	31.25	0	1000
A45	N001	N0	N127	34.78	0	1000
A46	N001	N0	N128	32.31	0	1000
A47	N001	N0	N129	41.13	0	1000
A48	N001	N0	N130	40.57	0	1000
A49	N001	N0	N131	40.93	0	1000
A50	N001	N0	N132	34.27	0	1000
A51	N001	N0	N133	47.44	0	1000
A52	N001	N0	N134	30.12	0	1000
A53	N001	N0	N135	47.54	0	1000
A54	N001	N0	N136	32.31	0	1000
A55	N001	N0	N137	32.82	0	1000
A56	N001	N0	N138	43.66	0	1000
A57	N001	N0	N139	43.7	0	1000
A58	N001	N0	N140	38.41	0	1000
A59	N001	N0	N141	39.08	0	1000
A60	N001	N0	N142	30.22	0	1000
A61	N001	N0	N143	43.63	0	1000
A62	N001	N0	N144	44.97	0	1000
A63	N001	N0	N145	35.42	0	1000
A64	N001	N0	N146	33.56	0	1000
A65	N001	N0	N147	38.58	0	1000
A66	N001	N0	N148	38.74	0	1000
A67	N001	N0	N149	40.57	0	1000
A68	N001	N0	N150	43.35	0	1000
A69	N001	N0	N151	39.69	0	1000
A70	N001	N0	N152	41.28	0	1000
A71	N001	N0	N153	35.53	0	1000
A72	N001	N0	N154	41.97	0	1000
A73	N001	N0	N155	39.54	0	1000
A74	N001	N0	N156	33.2	0	1000
A75	N001	N0	N157	42.09	0	1000
A76	N001	N0	N158	33.49	0	1000
A77	N001	N0	N159	42.28	0	1000
A78	N001	N0	N160	36.63	0	1000
A79	N001	N0	N161	31.03	0	1000
A80	N001	N1	N81	190.02	0	1000
A81	N001	N1	N82	22.04	0	5
A82	N001	N1	N94	17.76	0	7
A83	N001	N1	N156	9.78	0	9
A84	N001	N1	N157	12.72	0	8
A85	N001	N1	N85	19.51	0	6
A86	N001	N1	N107	11.99	0	6
A87	N001	N1	N83	5.71	0	8
A88	N001	N1	N125	12.69	0	5
A89	N001	N1	N126	15.78	0	9
A90	N001	N1	N98	10.14	0	6
A91	N001	N1	N93	1.71	0	7
A92	N001	N1	N118	9.52	0	8
A93	N001	N1	N125	7.66	0	6
A94	N001	N1	N114	14.06	0	9
A95	N001	N1	N157	10.58	0	6
A96	N001	N1	N136	11.86	0	5
A97	N001	N1	N137	12.68	0	8
A98	N001	N1	N143	5.08	0	9
A99	N001	N1	N144	17.34	0	8
A100	N001	N1	N136	5.58	0	8
A101	N001	N1	N142	4.45	0	5
A102	N001	N1	N144	7.06	0	9
A103	N001	N1	N83	16.44	0	9
A104	N001	N1	N138	3.14	0	9
A105	N001	N1	N119	15.41	0	8
A106	N001	N1	N95	8.4	0	9
A107	N001	N1	N115	8.08	0	5
A108	N001	N1	N94	12.65	0	5
A109	N001	N1	N124	19.33	0	8
A110	N001	N1	N118	5.36	0	9
A111	N001	N1	N113	15.44	0	5
A112	N001	N1	N120	7.22	0	6
A113	N001	N1	N143	15.11	0	7
A114	N001	N1	N119	19.26	0	6
A115	N001	N1	N121	8.84	0	5
A116	N001	N1	N106	7.29	0	9
A117	N001	N1	N160	3.11	0	6
A118	N001	N1	N136	11.66	0	8
A119	N001	N1	N88	17.06	0	7
A120	N001	N1	N138	12.3	0	7
A121	N001	N1	N98	2.47	0	5
A122	N001	N2	N81	157.39	0	1000
A123	N001	N2	N83	32.94	0	6
A124	N001	N2	N154	12.02	0	6
A125	N001	N2	N94	5.48	0	8
A126	N001	N2	N114	4.0	0	9
A127	N001	N2	N154	19.88	0	8
A128	N001	N2	N131	12.77	0	5
A129	N001	N2	N141	13.43	0	7
A130	N001	N2	N88	1.64	0	9
A131	N001	N2	N101	15.62	0	6
A132	N001	N2	N105	14.89	0	5
A133	N001	N2	N105	3.09	0	9
A134	N001	N2	N106	1.87	0	6
A135	N001	N2	N140	18.78	0	5
A136	N001	N2	N147	19.57	0	5
A137	N001	N2	N158	9.6	0	7
A138	N001	N2	N99	17.98	0	5
A139	N001	N2	N100	16.74	0	5
A140	N001	N2	N142	16.45	0	9
A141	N001	N2	N122	4.46	0	9
A142	N001	N2	N112	15.1	0	7
A143	N001	N2	N88	13.96	0	6
A144	N001	N2	N128	6.52	0	9
A145	N001	N2	N93	16.83	0	7
A146	N001	N2	N120	17.11	0	5
A147	N001	N2	N117	19.14	0	6
A148	N001	N2	N126	14.28	0	5
A149	N001	N2	N104	15.59	0	6
A150	N001	N2	N102	19.42	0	9
A151	N001	N2	N105	15.62	0	9
A152	N001	N2	N99	13.32	0	5
A153	N001	N2	N97	4.67	0	8
A154	N001	N2	N98	1.86	0	5
A155	N001	N2	N99	18.58	0	9
A156	N001	N2	N113	0.47	0	6
A157	N001	N2	N121	5.9	0	5
A158	N001	N2	N143	6.37	0	9
A159	N001	N2	N158	3.39	0	5
A160	N001	N2	N144	0.95	0	6
A161	N001	N3	N81	154.05	0	1000
A162	N001	N3	N84	25.77	0	6
A163	N001	N3	N133	5.03	0	6
A164	N001	N3	N155	19.49	0	9
A165	N001	N3	N135	7.31	0	8
A166	N001	N3	N112	17.67	0	5
A167	N001	N3	N122	18.21	0	5
A168	N001	N3	N131	9.65	0	7
A169	N001	N3	N132	0.7	0	7
A170	N001	N3	N108	4.64	0	8
A171	N001	N3	N108	0.09	0	8
A172	N001	N3	N145	9.08	0	9
A173	N001	N3	N122	15.91	0	6
A174	N001	N3	N156	10.46	0	8
A175	N001	N3	N146	13.05	0	6
A176	N001	N3	N141	7.44	0	7
A177	N001	N3	N127	10.55	0	9
A178	N001	N3	N136	3.15	0	7
A179	N001	N3	N95	0.22	0	9
