Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N82	40.69	0	1000
A1	N001	N0	N83	34.91	0	1000
A2	N001	N0	N84	35.97	0	1000
A3	N001	N0	N85	39.73	0	1000
A4	N001	N0	N86	47.38	0	1000
A5	N001	N0	N87	31.95	0	1000
A6	N001	N0	N88	47.78	0	1000
A7	N001	N0	N89	40.83	0	1000
A8	N001	N0	N90	45.8	0	1000
A9	N001	N0	N91	45.05	0	1000
A10	N001	N0	N92	47.07	0	1000
A11	N001	N0	N93	48.61	0	1000
A12	N001	N0	N94	43.01	0	1000
A13	N001	N0	N95	42.91	0	1000
A14	N001	N0	N96	36.23	0	1000
A15	N001	N0	N97	45.94	0	1000
A16	N001	N0	N98	49.47	0	1000
A17	N001	N0	N99	35.91	0	1000
A18	N001	N0	N100	47.26	0	1000
A19	N001	N0	N101	48.48	0	1000
A20	N001	N0	N102	30.19	0	1000
A21	N001	N0	N103	30.36	0	1000
A22	N001	N0	N104	32.01	0	1000
A23	N001	N0	N105	31.75	0	1000
A24	N001	N0	N106	47.56	0	1000
A25	N001	N0	N107	30.59	0	1000
A26	N001	N0	N108	49.44	0	1000
A27	N001	N0	N109	46.52	0	1000
A28	N001	N0	N110	43.34	0	1000
A29	N001	N0	N111	42.52	0	1000
A30	N001	N0	N112	44.64	0	1000
A31	N001	N0	N113	40.97	0	1000
A32	N001	N0	N114	45.25	0	1000
A33	N001	N0	N115	46.77	0	1000
A34	N001	N0	N116	31.22	0	1000
A35	N001	N0	N117	43.9	0	1000
A36	N001	N0	N118	44.14	0	1000
A37	N001	N0	N119	31.27	0	1000
A38	N001	N0	N120	38.65	0	1000
A39	N001	N0	N121	37.08	0	1000
A40	N001	N0	N122	32.01	0	1000
A41	N001	N0	N123	43.97	0	1000
A42	N001	N0	N124	49.01	0	1000
A43	N001	N0	N125	36.83	0	1000
A44	N001	N0	N126	38.2	0	1000
A45	N001	N0	N127	44.93	0	1000
A46	N001	N0	N128	44.08	0	1000
A47	N001	N0	N129	34.95	0	1000
A48	N001	N0	N130	31.23	0	1000
A49	N001	N0	N131	43.22	0	1000
A50	N001	N0	N132	32.76	0	1000
A51	N001	N0	N133	37.4	0	1000
A52	N001	N0	N134	47.24	0	1000
A53	N001	N0	N135	39.54	0	1000
A54	N001	N0	N136	31.41	0	1000
A55	N001	N0	N137	45.52	0	1000
A56	N001	N0	N138	42.53	0	1000
A57	N001	N0	N139	37.72	0	1000
A58	N001	N0	N140	45.28	0	1000
A59	N001	N0	N141	48.87	0	1000
A60	N001	N0	N142	47.12	0	1000
A61	N001	N0	N143	39.75	0	1000
A62	N001	N0	N144	47.66	0	1000
A63	N001	N0	N145	41.67	0	1000
A64	N001	N0	N146	39.39	0	1000
A65	N001	N0	N147	37.96	0	1000
A66	N001	N0	N148	35.55	0	1000
A67	N001	N0	N149	35.21	0	1000
A68	N001	N0	N150	47.16	0	1000
A69	N001	N0	N151	45.25	0	1000
A70	N001	N0	N152	35.3	0	1000
A71	N001	N0	N153	37.64	0	1000
A72	N001	N0	N154	30.27	0	1000
A73	N001	N0	N155	39.76	0	1000
A74	N001	N0	N156	39.88	0	1000
A75	N001	N0	N157	49.63	0	1000
A76	N001	N0	N158	31.18	0	1000
A77	N001	N0	N159	43.84	0	1000
A78	N001	N0	N160	40.58	0	1000
A79	N001	N0	N161	39.11	0	1000
A80	N001	N1	N81	129.45	0	1000
A81	N001	N1	N82	38.85	0	5
A82	N001	N1	N143	7.14	0	8
A83	N001	N1	N147	10.68	0	7
A84	N001	N1	N97	19.39	0	8
A85	N001	N1	N161	12.0	0	7
A86	N001	N1	N126	7.38	0	5
A87	N001	N1	N124	19.71	0	7
A88	N001	N1	N138	17.11	0	7
A89	N001	N1	N101	12.36	0	9
A90	N001	N1	N119	13.39	0	6
A91	N001	N1	N145	5.18	0	9
A92	N001	N1	N83	11.55	0	7
A93	N001	N1	N144	0.12	0	5
A94	N001	N1	N88	8.74	0	5
A95	N001	N1	N107	7.23	0	5
A96	N001	N1	N106	5.37	0	7
A97	N001	N1	N115	3.72	0	8
A98	N001	N1	N117	6.87	0	9
A99	N001	N1	N99	7.89	0	7
A100	N001	N1	N106	1.3	0	6
A101	N001	N1	N89	16.89	0	7
A102	N001	N1	N101	1.71	0	8
A103	N001	N1	N110	7.2	0	7
A104	N001	N1	N133	2.4	0	8
A105	N001	N1	N90	6.44	0	7
A106	N001	N1	N126	19.13	0	5
A107	N001	N1	N101	10.71	0	8
A108	N001	N1	N87	7.99	0	8
A109	N001	N1	N95	4.93	0	8
A110	N001	N1	N153	7.33	0	9
A111	N001	N1	N161	10.86	0	6
A112	N001	N1	N125	16.91	0	7
A113	N001	N1	N88	13.63	0	5
A114	N001	N1	N138	12.72	0	6
A115	N001	N2	N81	150.91	0	1000
A116	N001	N2	N83	38.24	0	6
A117	N001	N2	N108	1.74	0	8
A118	N001	N2	N89	18.02	0	9
A119	N001	N2	N87	2.35	0	7
A120	N001	N2	N114	2.22	0	7
A121	N001	N2	N138	10.65	0	5
A122	N001	N2	N111	1.38	0	6
A123	N001	N2	N145	0.42	0	6
A124	N001	N2	N160	18.32	0	7
A125	N001	N2	N117	17.97	0	5
A126	N001	N2	N145	15.57	0	6
A127	N001	N2	N147	9.27	0	6
A128	N001	N2	N97	4.55	0	9
A129	N001	N2	N106	19.31	0	9
A130	N001	N2	N98	17.16	0	7
A131	N001	N2	N101	16.4	0	6
A132	N001	N2	N127	11.93	0	5
A133	N001	N2	N117	5.36	0	9
A134	N001	N2	N151	9.58	0	5
A135	N001	N2	N147	12.93	0	5
A136	N001	N2	N154	3.23	0	8
A137	N001	N2	N86	2.21	0	8
A138	N001	N2	N117	10.95	0	8
A139	N001	N2	N116	9.42	0	7
A140	N001	N2	N103	4.5	0	7
A141	N001	N2	N114	16.01	0	6
A142	N001	N2	N120	1.0	0	5
A143	N001	N2	N142	5.56	0	5
A144	N001	N2	N97	5.81	0	8
A145	N001	N2	N111	2.68	0	5
A146	N001	N2	N96	7.11	0	6
A147	N001	N2	N120	7.95	0	6
A148	N001	N2	N116	16.7	0	9
A149	N001	N2	N117	17.53	0	6
A150	N001	N2	N89	9.01	0	7
A151	N001	N2	N124	11.5	0	6
A152	N001	N2	N113	11.51	0	9
A153	N001	N2	N156	13.19	0	9
A154	N001	N2	N152	6.31	0	5
A155	N001	N2	N151	10.66	0	8
A156	N001	N3	N81	142.33	0	1000
A157	N001	N3	N84	23.22	0	5
A158	N001	N3	N112	11.65	0	9
A159	N001	N3	N148	8.44	0	6
A160	N001	N3	N102	17.37	0	5
A161	N001	N3	N104	17.91	0	9
A162	N001	N3	N96	11.1	0	5
A163	N001	N3	N86	9.48	0	8
A164	N001	N3	N142	6.43	0	9
A165	N001	N3	N142	10.61	0	8
A166	N001	N3	N109	1.37	0	6
A167	N001	N3	N108	4.86	0	8
A168	N001	N3	N83	10.32	0	7
A169	N001	N3	N111	11.55	0	6
A170	N001	N3	N123	17.87	0	8
A171	N001	N3	N144	11.1	0	9
A172	N001	N3	N116	4.38	0	5
A173	N001	N3	N156	16.98	0	7
A174	N001	N3	N129	2.78	0	9
A175	N001	N3	N124	8.6	0	5
A176	N001	N3	N106	5.19	0	6
A177	N001	N3	N146	7.0	0	6
A178	N001	N3	N98	4.41	0	8
A179	N001	N3	N89	18.79	0	9
A180	N001	N3	N123	13.35	0	5
A181	N001	N3	N108	19.17	0	5
A182	N001	N3	N147	7.0	0	6
A183	N001	N3	N153	1.19	0	6
A184	N001	N3	N97	13.53	0	6
A185	N001	N3	N105	11.82	0	6
A186	N001	N3	N124	19.41	0	8
A187	N001	N3	N138	5.0	0	9
A188	N001	N3	N105	1.69	0	5
A189	N001	N3	N95	11.49	0	9
A190	N001	N3	N146	16.22	0	9
A191	N001	N3	N129	5.29	0	7
A192	N001	N3	N138	3.58	0	6
A193	N001	N3	N156	18.72	0	9
A194	N001	N3	N111	6.02	0	8
A195	N001	N3	N150	3.1	0	8
A196	N001	N3	N106	2.62	0	5
A197	N001	N3	N107	10.3	0	8
A198	N001	N3	N102	12.85	0	5
A199	N001	N3	N124	12.76	0	9
A200	N001	N3	N106	7.99	0	7
A201	N001	N3	N135	4.86	0	8
A202	N001	N3	N136	16.57	0	5
A203	N001	N3	N114	17.83	0	5
A204	N001	N4	N81	151.2	0	1000
A205	N001	N4	N85	26.54	0	5
A206	N001	N4	N127	4.05	0	6
A207	N001	N4	N113	8.55	0	7
A208	N001	N4	N121	1.24	0	7
A209	N001	N4	N135	2.12	0	8
A210	N001	N4	N157	17.55	0	5
A211	N001	N4	N137	2.85	0	8
A212	N001	N4	N125	12.05	0	5
A213	N001	N4	N117	16.83	0	8
A214	N001	N4	N91	10.39	0	5
A215	N001	N4	N136	6.34	0	7
A216	N001	N4	N90	12.29	0	7
A217	N001	N4	N145	16.74	0	5
A218	N001	N4	N143	1.47	0	9
A219	N001	N4	N120	5.14	0	6
A220	N001	N4	N150	5.88	0	6
A221	N001	N4	N118	19.92	0	9
A222	N001	N4	N155	1.57	0	5
A223	N001	N4	N157	10.49	0	9
A224	N001	N4	N107	6.59	0	7
A225	N001	N4	N114	15.11	0	9
A226	N001	N4	N153	12.38	0	9
A227	N001	N4	N124	9.49	0	7
A228	N001	N4	N121	16.47	0	6
A229	N001	N4	N87	0.13	0	9
A230	N001	N4	N86	6.38	0	6
A231	N001	N4	N158	1.78	0	6
A232	N001	N4	N89	11.65	0	9
A233	N001	N4	N139	17.36	0	5
A234	N001	N4	N93	18.95	0	9
A235	N001	N4	N153	8.19	0	8
A236	N001	N4	N92	8.55	0	8
A237	N001	N4	N86	1.01	0	6
A238	N001	N4	N97	8.59	0	6
A239	N001	N4	N134	16.75	0	9
A240	N001	N4	N124	0.73	0	7
A241	N001	N4	N146	19.67	0	9
A242	N001	N5	N81	130.14	0	1000
A243	N001	N5	N86	24.62	0	9
A244	N001	N5	N132	15.88	0	8
A245	N001	N5	N96	1.93	0	7
A246	N001	N5	N83	6.0	0	9
A247	N001	N5	N92	9.88	0	7
A248	N001	N5	N84	6.07	0	8
A249	N001	N5	N150	19.9	0	8
A250	N001	N5	N95	18.84	0	6
A251	N001	N5	N122	13.76	0	7
A252	N001	N5	N124	0.43	0	9
A253	N001	N5	N101	12.0	0	6
A254	N001	N5	N99	11.66	0	7
A255	N001	N5	N140	17.1	0	9
A256	N001	N5	N91	4.13	0	5
A257	N001	N5	N104	15.27	0	7
A258	N001	N5	N95	8.99	0	6
A259	N001	N5	N83	5.06	0	6
A260	N001	N5	N105	13.32	0	6
A261	N001	N5	N154	9.51	0	5
A262	N001	N5	N115	4.96	0	6
A263	N001	N5	N126	7.88	0	8
A264	N001	N5	N84	11.76	0	5
A265	N001	N5	N110	16.44	0	9
A266	N001	N5	N118	19.2	0	6
A267	N001	N5	N117	16.88	0	6
A268	N001	N5	N123	15.17	0	5
A269	N001	N5	N146	7.63	0	6
A270	N001	N5	N100	10.67	0	5
A271	N001	N5	N119	7.03	0	8
A272	N001	N5	N160	12.85	0	5
A273	N001	N5	N128	7.26	0	7
A274	N001	N5	N116	19.92	0	5
A275	N001	N5	N141	2.5	0	7
A276	N001	N5	N102	1.87	0	8
A277	N001	N5	N92	6.51	0	7
A278	N001	N5	N139	19.27	0	8
A279	N001	N6	N81	135.77	0	1000
A280	N001	N6	N87	37.12	0	8
A281	N001	N6	N151	17.75	0	7
A282	N001	N6	N147	18.16	0	5
A283	N001	N6	N155	0.47	0	5
A284	N001	N6	N159	18.5	0	7
A285	N001	N6	N92	18.19	0	5
A286	N001	N6	N103	2.13	0	9
A287	N001	N6	N126	8.63	0	9
A288	N001	N6	N150	11.64	0	5
A289	N001	N6	N91	1.17	0	5
A290	N001	N6	N123	18.44	0	7
A291	N001	N6	N100	19.03	0	7
A292	N001	N6	N126	17.01	0	9
A293	N001	N6	N138	0.92	0	7
A294	N001	N6	N107	12.72	0	9
A295	N001	N6	N103	0.82	0	7
A296	N001	N6	N136	16.07	0	8
A297	N001	N6	N148	19.79	0	5
A298	N001	N6	N125	3.07	0	7
A299	N001	N6	N142	1.31	0	9
A300	N001	N6	N82	7.47	0	6
A301	N001	N6	N103	10.56	0	8
A302	N001	N6	N109	15.56	0	6
A303	N001	N6	N142	0.22	0	9
A304	N001	N6	N150	7.8	0	8
A305	N001	N6	N89	14.1	0	7
A306	N001	N6	N146	13.82	0	6
A307	N001	N6	N111	1.57	0	9
A308	N001	N6	N132	1.67	0	9
A309	N001	N6	N90	6.93	0	9
A310	N001	N6	N98	9.77	0	6
A311	N001	N6	N105	0.78	0	5
A312	N001	N6	N152	0.46	0	5
A313	N001	N6	N90	11.36	0	7
A314	N001	N6	N129	5.93	0	8
A315	N001	N6	N147	17.16	0	8
A316	N001	N6	N88	12.9	0	8
A317	N001	N6	N151	11.27	0	9
A318	N001	N6	N113	13.69	0	8
A319	N001	N6	N153	1.09	0	5
A320	N001	N7	N81	186.69	0	1000
A321	N001	N7	N88	29.52	0	6
A322	N001	N7	N137	3.58	0	6
A323	N001	N7	N113	16.73	0	7
A324	N001	N7	N160	9.29	0	5
A325	N001	N7	N135	7.74	0	5
A326	N001	N7	N94	18.31	0	5
A327	N001	N7	N85	2.14	0	9
A328	N001	N7	N97	6.26	0	6
A329	N001	N7	N140	10.45	0	6
A330	N001	N7	N102	17.95	0	6
A331	N001	N7	N87	3.05	0	7
A332	N001	N7	N98	3.91	0	5
A333	N001	N7	N161	13.46	0	7
A334	N001	N7	N139	3.7	0	8
A335	N001	N7	N118	7.71	0	9
A336	N001	N7	N95	19.33	0	9
A337	N001	N7	N119	9.48	0	7
A338	N001	N7	N112	1.52	0	9
A339	N001	N7	N139	9.78	0	5
A340	N001	N7	N100	2.12	0	8
A341	N001	N7	N127	3.28	0	8
A342	N001	N7	N154	6.34	0	9
A343	N001	N7	N150	18.39	0	7
A344	N001	N7	N135	2.94	0	7
A345	N001	N7	N122	18.29	0	6
A346	N001	N7	N137	7.39	0	8
A347	N001	N7	N82	17.99	0	9
A348	N001	N7	N125	14.57	0	5
A349	N001	N7	N82	4.47	0	7
A350	N001	N7	N157	2.98	0	7
A351	N001	N7	N111	11.94	0	5
A352	N001	N7	N119	12.59	0	7
A353	N001	N7	N116	11.31	0	8
A354	N001	N7	N156	1.73	0	7
A355	N001	N7	N112	6.0	0	5
A356	N001	N7	N108	5.82	0	6
A357	N001	N7	N112	9.48	0	7
A358	N001	N7	N92	9.47	0	6
A359	N001	N7	N116	9.78	0	9
A360	N001	N7	N130	13.59	0	7
A361	N001	N7	N106	13.48	0	9
A362	N001	N7	N116	18.3	0	9
A363	N001	N7	N104	15.42	0	6
A364	N001	N7	N105	19.13	0	9
A365	N001	N7	N146	16.36	0	7
A366	N001	N7	N131	5.39	0	9
A367	N001	N8	N81	190.64	0	1000
A368	N001	N8	N89	33.38	0	6
A369	N001	N8	N96	18.78	0	9
A370	N001	N8	N141	13.2	0	5
A371	N001	N8	N141	13.85	0	5
A372	N001	N8	N101	3.98	0	8
A373	N001	N8	N114	7.56	0	6
A374	N001	N8	N85	11.07	0	5
A375	N001	N8	N152	6.86	0	8
A376	N001	N8	N124	16.97	0	6
A377	N001	N8	N118	17.57	0	7
A378	N001	N8	N90	7.97	0	7
A379	N001	N8	N132	3.63	0	7
A380	N001	N8	N133	11.11	0	6
