Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N72	39.9	0	1000
A1	N001	N0	N73	31.55	0	1000
A2	N001	N0	N74	39.58	0	1000
A3	N001	N0	N75	48.15	0	1000
A4	N001	N0	N76	32.66	0	1000
A5	N001	N0	N77	32.73	0	1000
A6	N001	N0	N78	42.06	0	1000
A7	N001	N0	N79	45.11	0	1000
A8	N001	N0	N80	49.92	0	1000
A9	N001	N0	N81	34.67	0	1000
A10	N001	N0	N82	30.13	0	1000
A11	N001	N0	N83	33.22	0	1000
A12	N001	N0	N84	36.17	0	1000
A13	N001	N0	N85	45.41	0	1000
A14	N001	N0	N86	47.75	0	1000
A15	N001	N0	N87	38.94	0	1000
A16	N001	N0	N88	37.79	0	1000
A17	N001	N0	N89	34.54	0	1000
A18	N001	N0	N90	32.79	0	1000
A19	N001	N0	N91	37.51	0	1000
A20	N001	N0	N92	47.15	0	1000
A21	N001	N0	N93	40.91	0	1000
A22	N001	N0	N94	35.77	0	1000
A23	N001	N0	N95	47.14	0	1000
A24	N001	N0	N96	48.12	0	1000
A25	N001	N0	N97	45.8	0	1000
A26	N001	N0	N98	30.46	0	1000
A27	N001	N0	N99	46.14	0	1000
A28	N001	N0	N100	47.53	0	1000
A29	N001	N0	N101	40.64	0	1000
A30	N001	N0	N102	38.51	0	1000
A31	N001	N0	N103	41.63	0	1000
A32	N001	N0	N104	39.22	0	1000
A33	N001	N0	N105	35.78	0	1000
A34	N001	N0	N106	38.72	0	1000
A35	N001	N0	N107	44.62	0	1000
A36	N001	N0	N108	47.46	0	1000
A37	N001	N0	N109	36.86	0	1000
A38	N001	N0	N110	48.38	0	1000
A39	N001	N0	N111	45.71	0	1000
A40	N001	N0	N112	34.7	0	1000
A41	N001	N0	N113	38.76	0	1000
A42	N001	N0	N114	48.65	0	1000
A43	N001	N0	N115	37.98	0	1000
A44	N001	N0	N116	34.82	0	1000
A45	N001	N0	N117	33.65	0	1000
A46	N001	N0	N118	39.12	0	1000
A47	N001	N0	N119	39.19	0	1000
A48	N001	N0	N120	47.8	0	1000
A49	N001	N0	N121	39.31	0	1000
A50	N001	N0	N122	47.49	0	1000
A51	N001	N0	N123	44.24	0	1000
A52	N001	N0	N124	44.11	0	1000
A53	N001	N0	N125	46.47	0	1000
A54	N001	N0	N126	49.7	0	1000
A55	N001	N0	N127	30.49	0	1000
A56	N001	N0	N128	37.91	0	1000
A57	N001	N0	N129	40.08	0	1000
A58	N001	N0	N130	32.92	0	1000
A59	N001	N0	N131	43.67	0	1000
A60	N001	N0	N132	37.0	0	1000
A61	N001	N0	N133	48.18	0	1000
A62	N001	N0	N134	39.33	0	1000
A63	N001	N0	N135	49.88	0	1000
A64	N001	N0	N136	44.43	0	1000
A65	N001	N0	N137	34.27	0	1000
A66	N001	N0	N138	42.16	0	1000
A67	N001	N0	N139	30.77	0	1000
A68	N001	N0	N140	31.76	0	1000
A69	N001	N0	N141	34.42	0	1000
A70	N001	N1	N71	185.35	0	1000
A71	N001	N1	N72	32.94	0	9
A72	N001	N1	N112	10.27	0	8
A73	N001	N1	N128	4.57	0	9
A74	N001	N1	N140	15.72	0	9
A75	N001	N1	N121	14.71	0	5
A76	N001	N1	N90	19.61	0	7
A77	N001	N1	N125	11.87	0	7
A78	N001	N1	N77	13.98	0	7
A79	N001	N1	N83	16.76	0	6
A80	N001	N1	N92	14.16	0	9
A81	N001	N1	N98	17.94	0	6
A82	N001	N1	N95	12.85	0	7
A83	N001	N1	N113	10.39	0	6
A84	N001	N1	N140	11.53	0	7
A85	N001	N1	N102	18.48	0	8
A86	N001	N1	N117	3.13	0	6
A87	N001	N1	N87	16.73	0	7
A88	N001	N1	N79	4.55	0	6
A89	N001	N1	N107	1.74	0	6
A90	N001	N1	N120	9.48	0	5
A91	N001	N1	N138	1.67	0	9
A92	N001	N1	N82	15.69	0	9
A93	N001	N1	N78	9.72	0	9
A94	N001	N1	N80	4.48	0	9
A95	N001	N1	N119	15.25	0	5
A96	N001	N1	N106	12.13	0	5
A97	N001	N1	N130	12.53	0	7
A98	N001	N1	N122	6.02	0	9
A99	N001	N1	N104	2.9	0	9
A100	N001	N1	N76	15.42	0	7
A101	N001	N1	N118	2.59	0	9
A102	N001	N1	N78	4.66	0	5
A103	N001	N1	N94	5.03	0	7
A104	N001	N1	N100	2.55	0	5
A105	N001	N1	N129	13.85	0	6
A106	N001	N1	N130	17.96	0	6
A107	N001	N1	N89	10.12	0	5
A108	N001	N1	N91	17.86	0	7
A109	N001	N1	N104	14.33	0	8
A110	N001	N1	N98	8.5	0	6
A111	N001	N1	N140	8.57	0	6
A112	N001	N2	N71	183.01	0	1000
A113	N001	N2	N73	37.04	0	9
A114	N001	N2	N96	5.08	0	8
A115	N001	N2	N109	7.63	0	9
A116	N001	N2	N113	15.66	0	8
A117	N001	N2	N90	18.45	0	8
A118	N001	N2	N99	9.87	0	6
A119	N001	N2	N114	12.03	0	9
A120	N001	N2	N119	17.74	0	8
A121	N001	N2	N120	7.39	0	7
A122	N001	N2	N99	11.85	0	9
A123	N001	N2	N81	11.32	0	7
A124	N001	N2	N76	14.2	0	6
A125	N001	N2	N98	14.86	0	8
A126	N001	N2	N79	7.29	0	5
A127	N001	N2	N128	15.76	0	7
A128	N001	N2	N83	18.26	0	9
A129	N001	N2	N85	17.09	0	9
A130	N001	N2	N94	8.77	0	7
A131	N001	N2	N74	17.78	0	7
A132	N001	N2	N134	19.05	0	7
A133	N001	N2	N137	6.88	0	7
A134	N001	N2	N76	1.58	0	6
A135	N001	N2	N130	2.36	0	7
A136	N001	N2	N84	14.89	0	5
A137	N001	N2	N126	14.3	0	7
A138	N001	N2	N87	4.75	0	5
A139	N001	N2	N118	15.81	0	8
A140	N001	N2	N98	12.06	0	5
A141	N001	N2	N113	5.21	0	8
A142	N001	N2	N76	10.14	0	7
A143	N001	N2	N105	12.42	0	8
A144	N001	N2	N105	19.33	0	8
A145	N001	N2	N102	6.07	0	5
A146	N001	N2	N116	19.23	0	5
A147	N001	N2	N92	18.48	0	9
A148	N001	N2	N117	3.81	0	8
A149	N001	N2	N87	6.22	0	7
A150	N001	N2	N91	11.78	0	9
A151	N001	N2	N128	17.5	0	6
A152	N001	N2	N117	11.6	0	5
A153	N001	N2	N94	13.14	0	6
A154	N001	N2	N132	6.05	0	7
A155	N001	N3	N71	108.61	0	1000
A156	N001	N3	N74	39.54	0	6
A157	N001	N3	N75	19.32	0	9
A158	N001	N3	N95	6.61	0	8
A159	N001	N3	N102	17.33	0	7
A160	N001	N3	N125	6.15	0	7
A161	N001	N3	N93	13.9	0	5
A162	N001	N3	N124	10.16	0	8
A163	N001	N3	N138	14.45	0	9
A164	N001	N3	N141	15.2	0	9
A165	N001	N3	N102	17.66	0	7
A166	N001	N3	N133	8.48	0	7
A167	N001	N3	N75	6.14	0	7
A168	N001	N3	N113	11.08	0	5
A169	N001	N3	N127	2.1	0	6
A170	N001	N3	N127	8.5	0	5
A171	N001	N3	N88	16.05	0	5
A172	N001	N3	N83	1.24	0	5
A173	N001	N3	N135	6.85	0	7
A174	N001	N3	N101	7.04	0	7
A175	N001	N3	N138	2.39	0	7
A176	N001	N3	N123	2.38	0	5
A177	N001	N3	N138	15.64	0	5
A178	N001	N3	N137	16.26	0	6
A179	N001	N3	N124	11.9	0	8
A180	N001	N3	N123	11.5	0	6
A181	N001	N3	N133	16.79	0	8
A182	N001	N3	N103	10.9	0	5
A183	N001	N3	N86	17.01	0	5
A184	N001	N3	N114	12.96	0	7
A185	N001	N3	N102	18.43	0	6
A186	N001	N3	N107	7.07	0	5
A187	N001	N4	N71	106.98	0	1000
A188	N001	N4	N75	39.0	0	9
A189	N001	N4	N95	17.34	0	7
A190	N001	N4	N118	19.01	0	5
A191	N001	N4	N124	15.08	0	7
A192	N001	N4	N127	2.71	0	7
A193	N001	N4	N114	18.06	0	6
A194	N001	N4	N73	14.41	0	6
A195	N001	N4	N122	8.26	0	5
A196	N001	N4	N102	11.47	0	7
A197	N001	N4	N87	2.92	0	8
A198	N001	N4	N129	18.37	0	5
A199	N001	N4	N74	15.4	0	9
A200	N001	N4	N136	17.23	0	7
A201	N001	N4	N117	9.73	0	5
A202	N001	N4	N120	9.52	0	7
A203	N001	N4	N103	7.47	0	6
A204	N001	N4	N106	16.51	0	6
A205	N001	N4	N104	3.46	0	6
A206	N001	N4	N137	6.74	0	7
A207	N001	N4	N84	4.08	0	8
A208	N001	N4	N114	12.19	0	6
A209	N001	N4	N117	18.42	0	7
A210	N001	N4	N127	16.2	0	9
A211	N001	N4	N74	5.64	0	6
A212	N001	N4	N110	16.03	0	8
A213	N001	N4	N100	4.3	0	6
A214	N001	N4	N73	17.88	0	5
A215	N001	N4	N106	3.09	0	9
A216	N001	N4	N103	11.7	0	5
A217	N001	N4	N100	5.18	0	7
A218	N001	N4	N113	9.42	0	6
A219	N001	N5	N71	177.76	0	1000
A220	N001	N5	N76	28.89	0	5
A221	N001	N5	N133	5.35	0	6
A222	N001	N5	N109	11.11	0	6
A223	N001	N5	N137	8.37	0	9
A224	N001	N5	N114	9.32	0	6
A225	N001	N5	N100	0.43	0	7
A226	N001	N5	N78	14.37	0	9
A227	N001	N5	N83	15.51	0	5
A228	N001	N5	N120	8.19	0	6
A229	N001	N5	N82	15.52	0	8
A230	N001	N5	N132	12.25	0	6
A231	N001	N5	N131	11.13	0	8
A232	N001	N5	N104	1.31	0	9
A233	N001	N5	N83	15.74	0	7
A234	N001	N5	N105	11.7	0	5
A235	N001	N5	N104	5.51	0	7
A236	N001	N5	N130	15.68	0	5
A237	N001	N5	N132	16.35	0	5
A238	N001	N5	N94	12.04	0	5
A239	N001	N5	N118	19.98	0	6
A240	N001	N5	N136	16.26	0	6
A241	N001	N5	N139	2.04	0	6
A242	N001	N5	N73	10.59	0	8
A243	N001	N5	N74	4.61	0	5
A244	N001	N5	N101	2.44	0	7
A245	N001	N5	N90	16.45	0	6
A246	N001	N5	N99	1.53	0	8
A247	N001	N5	N73	8.43	0	9
A248	N001	N5	N84	0.09	0	9
A249	N001	N5	N132	6.56	0	9
A250	N001	N5	N141	13.47	0	5
A251	N001	N5	N136	6.01	0	7
A252	N001	N5	N107	15.75	0	6
A253	N001	N5	N128	13.93	0	5
A254	N001	N5	N75	0.84	0	9
A255	N001	N6	N71	179.01	0	1000
A256	N001	N6	N77	34.99	0	9
A257	N001	N6	N138	3.08	0	8
A258	N001	N6	N108	7.15	0	8
A259	N001	N6	N108	12.96	0	8
A260	N001	N6	N95	13.03	0	6
A261	N001	N6	N118	12.89	0	7
A262	N001	N6	N73	9.75	0	5
A263	N001	N6	N132	8.56	0	7
A264	N001	N6	N93	4.34	0	7
A265	N001	N6	N86	13.07	0	6
A266	N001	N6	N131	3.89	0	6
A267	N001	N6	N128	9.25	0	6
A268	N001	N6	N74	11.23	0	8
A269	N001	N6	N106	7.8	0	9
A270	N001	N6	N122	1.08	0	9
A271	N001	N6	N89	11.25	0	7
A272	N001	N6	N81	5.98	0	6
A273	N001	N6	N90	19.54	0	6
A274	N001	N6	N82	16.06	0	9
A275	N001	N6	N102	13.32	0	5
A276	N001	N6	N124	13.88	0	9
A277	N001	N6	N84	17.98	0	6
A278	N001	N6	N84	8.63	0	8
A279	N001	N6	N100	12.4	0	8
A280	N001	N6	N114	1.64	0	8
A281	N001	N6	N78	12.54	0	9
