Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N102	43.27	0	1000
A1	N001	N0	N103	45.26	0	1000
A2	N001	N0	N104	30.76	0	1000
A3	N001	N0	N105	41.0	0	1000
A4	N001	N0	N106	42.81	0	1000
A5	N001	N0	N107	45.9	0	1000
A6	N001	N0	N108	41.61	0	1000
A7	N001	N0	N109	42.23	0	1000
A8	N001	N0	N110	46.98	0	1000
A9	N001	N0	N111	37.44	0	1000
A10	N001	N0	N112	49.46	0	1000
A11	N001	N0	N113	46.85	0	1000
A12	N001	N0	N114	36.14	0	1000
A13	N001	N0	N115	49.57	0	1000
A14	N001	N0	N116	35.21	0	1000
A15	N001	N0	N117	49.95	0	1000
A16	N001	N0	N118	32.88	0	1000
A17	N001	N0	N119	31.79	0	1000
A18	N001	N0	N120	38.23	0	1000
A19	N001	N0	N121	30.71	0	1000
A20	N001	N0	N122	30.08	0	1000
A21	N001	N0	N123	41.23	0	1000
A22	N001	N0	N124	41.26	0	1000
A23	N001	N0	N125	43.24	0	1000
A24	N001	N0	N126	44.08	0	1000
A25	N001	N0	N127	35.56	0	1000
A26	N001	N0	N128	37.58	0	1000
A27	N001	N0	N129	43.8	0	1000
A28	N001	N0	N130	48.26	0	1000
A29	N001	N0	N131	32.82	0	1000
A30	N001	N0	N132	36.07	0	1000
A31	N001	N0	N133	38.93	0	1000
A32	N001	N0	N134	36.34	0	1000
A33	N001	N0	N135	40.27	0	1000
A34	N001	N0	N136	32.93	0	1000
A35	N001	N0	N137	41.28	0	1000
A36	N001	N0	N138	41.54	0	1000
A37	N001	N0	N139	42.91	0	1000
A38	N001	N0	N140	44.7	0	1000
A39	N001	N0	N141	39.74	0	1000
A40	N001	N0	N142	38.42	0	1000
A41	N001	N0	N143	38.96	0	1000
A42	N001	N0	N144	36.95	0	1000
A43	N001	N0	N145	48.85	0	1000
A44	N001	N0	N146	37.36	0	1000
A45	N001	N0	N147	34.56	0	1000
A46	N001	N0	N148	35.11	0	1000
A47	N001	N0	N149	38.87	0	1000
A48	N001	N0	N150	48.01	0	1000
A49	N001	N0	N151	42.46	0	1000
A50	N001	N0	N152	49.66	0	1000
A51	N001	N0	N153	42.06	0	1000
A52	N001	N0	N154	38.1	0	1000
A53	N001	N0	N155	30.99	0	1000
A54	N001	N0	N156	46.56	0	1000
A55	N001	N0	N157	43.89	0	1000
A56	N001	N0	N158	46.26	0	1000
A57	N001	N0	N159	38.35	0	1000
A58	N001	N0	N160	45.55	0	1000
A59	N001	N0	N161	37.87	0	1000
A60	N001	N0	N162	43.77	0	1000
A61	N001	N0	N163	44.84	0	1000
A62	N001	N0	N164	33.98	0	1000
A63	N001	N0	N165	32.28	0	1000
A64	N001	N0	N166	38.85	0	1000
A65	N001	N0	N167	40.88	0	1000
A66	N001	N0	N168	41.84	0	1000
A67	N001	N0	N169	43.45	0	1000
A68	N001	N0	N170	39.57	0	1000
