Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N62	34.66	0	1000
A1	N001	N0	N63	44.26	0	1000
A2	N001	N0	N64	37.49	0	1000
A3	N001	N0	N65	37.45	0	1000
A4	N001	N0	N66	41.63	0	1000
A5	N001	N0	N67	41.22	0	1000
A6	N001	N0	N68	47.83	0	1000
A7	N001	N0	N69	33.93	0	1000
A8	N001	N0	N70	45.63	0	1000
A9	N001	N0	N71	31.8	0	1000
A10	N001	N0	N72	33.19	0	1000
A11	N001	N0	N73	32.95	0	1000
A12	N001	N0	N74	40.1	0	1000
A13	N001	N0	N75	35.99	0	1000
A14	N001	N0	N76	40.23	0	1000
A15	N001	N0	N77	49.65	0	1000
A16	N001	N0	N78	45.26	0	1000
A17	N001	N0	N79	38.34	0	1000
A18	N001	N0	N80	38.98	0	1000
A19	N001	N0	N81	40.16	0	1000
A20	N001	N0	N82	48.15	0	1000
A21	N001	N0	N83	33.96	0	1000
A22	N001	N0	N84	45.76	0	1000
A23	N001	N0	N85	44.36	0	1000
A24	N001	N0	N86	41.79	0	1000
A25	N001	N0	N87	42.36	0	1000
A26	N001	N0	N88	34.21	0	1000
A27	N001	N0	N89	35.34	0	1000
A28	N001	N0	N90	39.27	0	1000
A29	N001	N0	N91	46.13	0	1000
A30	N001	N0	N92	35.59	0	1000
A31	N001	N0	N93	36.74	0	1000
A32	N001	N0	N94	45.15	0	1000
A33	N001	N0	N95	37.01	0	1000
A34	N001	N0	N96	40.52	0	1000
A35	N001	N0	N97	41.5	0	1000
A36	N001	N0	N98	46.77	0	1000
A37	N001	N0	N99	36.1	0	1000
A38	N001	N0	N100	48.18	0	1000
A39	N001	N0	N101	46.18	0	1000
A40	N001	N0	N102	40.86	0	1000
A41	N001	N0	N103	36.46	0	1000
A42	N001	N0	N104	46.26	0	1000
A43	N001	N0	N105	43.19	0	1000
A44	N001	N0	N106	37.36	0	1000
A45	N001	N0	N107	36.93	0	1000
A46	N001	N0	N108	45.13	0	1000
A47	N001	N0	N109	30.36	0	1000
A48	N001	N0	N110	41.25	0	1000
A49	N001	N0	N111	33.86	0	1000
A50	N001	N0	N112	33.15	0	1000
A51	N001	N0	N113	41.6	0	1000
A52	N001	N0	N114	46.13	0	1000
A53	N001	N0	N115	33.9	0	1000
A54	N001	N0	N116	46.36	0	1000
A55	N001	N0	N117	35.71	0	1000
A56	N001	N0	N118	38.33	0	1000
A57	N001	N0	N119	45.66	0	1000
A58	N001	N0	N120	35.77	0	1000
A59	N001	N0	N121	41.18	0	1000
A60	N001	N1	N61	197.83	0	1000
A61	N001	N1	N62	30.28	0	9
A62	N001	N1	N114	12.01	0	9
A63	N001	N1	N102	8.25	0	7
A64	N001	N1	N118	14.69	0	6
A65	N001	N1	N116	15.36	0	5
A66	N001	N1	N78	14.43	0	8
A67	N001	N1	N102	3.53	0	9
A68	N001	N1	N100	11.13	0	6
A69	N001	N1	N77	3.59	0	5
A70	N001	N1	N84	2.58	0	7
A71	N001	N1	N69	3.49	0	5
A72	N001	N1	N95	17.94	0	8
A73	N001	N1	N63	7.13	0	9
A74	N001	N1	N70	11.18	0	7
A75	N001	N1	N102	18.83	0	8
A76	N001	N1	N75	6.41	0	7
A77	N001	N1	N116	17.42	0	5
A78	N001	N1	N116	6.85	0	9
A79	N001	N1	N84	9.77	0	8
A80	N001	N1	N74	5.89	0	5
A81	N001	N1	N97	11.67	0	9
A82	N001	N1	N111	12.99	0	5
A83	N001	N1	N99	4.2	0	5
A84	N001	N1	N102	7.2	0	7
A85	N001	N1	N97	13.77	0	9
A86	N001	N1	N113	6.96	0	7
A87	N001	N1	N118	7.91	0	5
A88	N001	N1	N97	14.13	0	7
A89	N001	N1	N116	8.76	0	6
A90	N001	N1	N91	12.52	0	6
A91	N001	N1	N105	12.31	0	8
A92	N001	N1	N117	13.17	0	7
A93	N001	N1	N119	19.87	0	7
A94	N001	N2	N61	180.75	0	1000
A95	N001	N2	N63	25.73	0	9
A96	N001	N2	N107	0.54	0	6
A97	N001	N2	N75	1.71	0	9
A98	N001	N2	N99	16.1	0	8
A99	N001	N2	N88	9.69	0	9
A100	N001	N2	N102	6.36	0	8
A101	N001	N2	N72	6.75	0	9
A102	N001	N2	N80	7.94	0	9
A103	N001	N2	N92	17.05	0	7
A104	N001	N2	N89	9.4	0	6
A105	N001	N2	N66	5.91	0	7
A106	N001	N2	N85	4.94	0	8
A107	N001	N2	N106	0.7	0	9
A108	N001	N2	N109	11.92	0	6
A109	N001	N2	N92	10.85	0	5
A110	N001	N2	N110	2.96	0	6
A111	N001	N2	N91	3.9	0	8
A112	N001	N2	N111	5.64	0	8
A113	N001	N2	N106	8.28	0	9
A114	N001	N2	N100	2.69	0	9
A115	N001	N2	N120	9.78	0	9
A116	N001	N2	N92	19.41	0	9
A117	N001	N2	N97	17.31	0	8
A118	N001	N2	N117	14.71	0	6
A119	N001	N2	N69	16.56	0	6
A120	N001	N2	N90	13.06	0	8
A121	N001	N2	N112	1.84	0	5
A122	N001	N2	N110	19.2	0	8
A123	N001	N2	N79	12.74	0	6
A124	N001	N2	N77	19.21	0	8
A125	N001	N2	N93	2.42	0	6
A126	N001	N2	N77	12.73	0	9
A127	N001	N2	N121	17.95	0	7
A128	N001	N3	N61	107.59	0	1000
A129	N001	N3	N64	35.08	0	8
A130	N001	N3	N75	7.78	0	9
A131	N001	N3	N77	4.35	0	9
A132	N001	N3	N62	11.8	0	9
A133	N001	N3	N98	17.53	0	8
A134	N001	N3	N75	19.96	0	9
A135	N001	N3	N113	12.82	0	7
A136	N001	N3	N80	3.15	0	8
A137	N001	N3	N66	16.84	0	5
