Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N22	36.03	0	1000
A1	N001	N0	N23	36.83	0	1000
A2	N001	N0	N24	45.18	0	1000
A3	N001	N0	N25	38.04	0	1000
A4	N001	N0	N26	45.23	0	1000
A5	N001	N0	N27	41.6	0	1000
A6	N001	N0	N28	44.87	0	1000
A7	N001	N0	N29	33.73	0	1000
A8	N001	N0	N30	35.68	0	1000
A9	N001	N0	N31	37.8	0	1000
A10	N001	N0	N32	48.64	0	1000
A11	N001	N0	N33	49.62	0	1000
A12	N001	N0	N34	38.02	0	1000
A13	N001	N0	N35	33.99	0	1000
A14	N001	N0	N36	42.52	0	1000
A15	N001	N0	N37	30.57	0	1000
A16	N001	N0	N38	46.31	0	1000
A17	N001	N0	N39	41.2	0	1000
A18	N001	N0	N40	39.18	0	1000
A19	N001	N0	N41	34.83	0	1000
A20	N001	N1	N21	125.2	0	1000
A21	N001	N1	N22	36.78	0	5
A22	N001	N1	N37	14.75	0	8
A23	N001	N1	N37	2.19	0	7
A24	N001	N1	N26	12.13	0	7
A25	N001	N1	N39	19.73	0	6
A26	N001	N1	N41	9.83	0	6
A27	N001	N1	N34	12.46	0	7
A28	N001	N1	N30	0.85	0	8
A29	N001	N1	N35	3.92	0	9
A30	N001	N1	N41	12.17	0	9
A31	N001	N1	N39	12.18	0	5
A32	N001	N2	N21	133.56	0	1000
A33	N001	N2	N23	28.15	0	6
A34	N001	N2	N31	1.72	0	6
A35	N001	N2	N38	6.38	0	8
A36	N001	N2	N34	1.33	0	5
A37	N001	N2	N28	6.64	0	6
A38	N001	N2	N24	16.56	0	8
A39	N001	N2	N35	9.11	0	5
A40	N001	N2	N22	12.08	0	6
A41	N001	N2	N30	14.96	0	9
A42	N001	N2	N33	7.62	0	9
A43	N001	N3	N21	101.94	0	1000
A44	N001	N3	N24	24.82	0	9
A45	N001	N3	N30	0.36	0	8
A46	N001	N3	N39	18.52	0	6
A47	N001	N3	N27	2.6	0	5
A48	N001	N3	N25	10.98	0	5
A49	N001	N3	N31	16.22	0	8
A50	N001	N3	N27	3.48	0	7
A51	N001	N3	N32	12.46	0	8
A52	N001	N3	N27	15.64	0	9
A53	N001	N3	N22	16.25	0	6
A54	N001	N4	N21	186.37	0	1000
A55	N001	N4	N25	37.95	0	8
A56	N001	N4	N36	4.15	0	9
A57	N001	N4	N22	0.25	0	8
A58	N001	N4	N22	16.29	0	9
A59	N001	N4	N24	6.74	0	7
A60	N001	N4	N37	10.27	0	5
A61	N001	N4	N38	13.41	0	6
A62	N001	N4	N34	8.24	0	9
A63	N001	N4	N26	16.42	0	6
A64	N001	N4	N34	6.66	0	8
A65	N001	N5	N21	130.44	0	1000
A66	N001	N5	N26	39.94	0	6
A67	N001	N5	N36	12.05	0	9
A68	N001	N5	N25	16.12	0	9
A69	N001	N5	N35	13.09	0	6
A70	N001	N5	N31	1.44	0	7
A71	N001	N5	N27	17.43	0	8
A72	N001	N5	N25	17.24	0	6
A73	N001	N5	N28	9.95	0	5
A74	N001	N5	N24	8.28	0	6
A75	N001	N6	N21	106.87	0	1000
A76	N001	N6	N27	38.45	0	9
A77	N001	N6	N33	14.73	0	9
A78	N001	N6	N25	3.3	0	5
A79	N001	N6	N25	4.63	0	5
A80	N001	N6	N34	10.72	0	9
A81	N001	N6	N30	7.37	0	5
