Arc_ID	Net_ID	from_N	to_N	cost	low	up
A0	N001	N0	N42	41.54	0	1000
A1	N001	N0	N43	35.47	0	1000
A2	N001	N0	N44	32.76	0	1000
A3	N001	N0	N45	46.47	0	1000
A4	N001	N0	N46	40.78	0	1000
A5	N001	N0	N47	46.12	0	1000
A6	N001	N0	N48	37.61	0	1000
A7	N001	N0	N49	41.53	0	1000
A8	N001	N0	N50	49.51	0	1000
A9	N001	N0	N51	31.75	0	1000
A10	N001	N0	N52	43.6	0	1000
A11	N001	N0	N53	48.29	0	1000
A12	N001	N0	N54	41.61	0	1000
A13	N001	N0	N55	49.96	0	1000
A14	N001	N0	N56	44.92	0	1000
A15	N001	N0	N57	44.48	0	1000
A16	N001	N0	N58	47.56	0	1000
A17	N001	N0	N59	42.6	0	1000
A18	N001	N0	N60	31.49	0	1000
A19	N001	N0	N61	45.93	0	1000
A20	N001	N0	N62	42.1	0	1000
A21	N001	N0	N63	37.66	0	1000
A22	N001	N0	N64	41.28	0	1000
A23	N001	N0	N65	45.13	0	1000
A24	N001	N0	N66	44.19	0	1000
A25	N001	N0	N67	44.85	0	1000
A26	N001	N0	N68	36.35	0	1000
A27	N001	N0	N69	30.73	0	1000
A28	N001	N0	N70	47.7	0	1000
A29	N001	N0	N71	32.58	0	1000
A30	N001	N0	N72	44.36	0	1000
A31	N001	N0	N73	30.46	0	1000
A32	N001	N0	N74	48.47	0	1000
A33	N001	N0	N75	45.89	0	1000
A34	N001	N0	N76	48.66	0	1000
A35	N001	N0	N77	47.99	0	1000
A36	N001	N0	N78	34.4	0	1000
A37	N001	N0	N79	33.77	0	1000
A38	N001	N0	N80	34.93	0	1000
A39	N001	N0	N81	40.26	0	1000
A40	N001	N1	N41	142.07	0	1000
A41	N001	N1	N42	32.47	0	9
A42	N001	N1	N64	6.69	0	7
A43	N001	N1	N78	1.28	0	6
A44	N001	N1	N61	4.76	0	7
A45	N001	N1	N70	12.15	0	9
A46	N001	N1	N66	1.81	0	9
A47	N001	N1	N76	11.28	0	7
A48	N001	N1	N48	9.82	0	8
A49	N001	N1	N49	19.43	0	8
A50	N001	N1	N60	2.69	0	5
A51	N001	N1	N55	9.19	0	5
A52	N001	N1	N81	8.41	0	9
A53	N001	N1	N58	10.16	0	8
A54	N001	N1	N62	4.21	0	8
A55	N001	N1	N66	16.97	0	8
A56	N001	N1	N53	19.95	0	8
A57	N001	N1	N52	18.03	0	5
A58	N001	N1	N74	6.18	0	8
A59	N001	N1	N52	19.25	0	7
A60	N001	N1	N73	18.42	0	6
A61	N001	N1	N49	6.71	0	7
A62	N001	N1	N68	17.92	0	7
A63	N001	N1	N80	1.6	0	5
A64	N001	N2	N41	112.55	0	1000
A65	N001	N2	N43	30.5	0	5
A66	N001	N2	N69	19.41	0	9
A67	N001	N2	N49	15.25	0	6
A68	N001	N2	N49	17.76	0	6
A69	N001	N2	N47	12.93	0	9
A70	N001	N2	N59	0.37	0	5
A71	N001	N2	N54	11.04	0	8
A72	N001	N2	N78	19.25	0	6
A73	N001	N2	N76	6.95	0	8
A74	N001	N2	N67	9.56	0	9
A75	N001	N2	N63	16.61	0	6
A76	N001	N2	N42	6.78	0	7
A77	N001	N2	N70	14.61	0	7
A78	N001	N2	N58	7.79	0	8
A79	N001	N2	N54	4.05	0	7
A80	N001	N2	N63	0.68	0	6
A81	N001	N2	N42	18.55	0	6
A82	N001	N2	N71	0.45	0	9
A83	N001	N2	N44	4.39	0	9
A84	N001	N2	N55	1.18	0	9
A85	N001	N2	N45	2.19	0	7
A86	N001	N2	N65	14.82	0	9
A87	N001	N3	N41	112.47	0	1000
A88	N001	N3	N44	37.0	0	5
A89	N001	N3	N70	8.75	0	6
A90	N001	N3	N49	1.09	0	5
A91	N001	N3	N74	17.66	0	6
A92	N001	N3	N63	19.06	0	8
A93	N001	N3	N54	7.54	0	7
A94	N001	N3	N59	17.26	0	9
A95	N001	N3	N46	16.84	0	9
A96	N001	N3	N64	13.46	0	6
A97	N001	N3	N73	1.72	0	8
A98	N001	N3	N46	15.78	0	5
A99	N001	N3	N71	7.03	0	9
A100	N001	N3	N70	14.24	0	5
A101	N001	N3	N67	17.12	0	8
A102	N001	N3	N42	4.89	0	7
A103	N001	N3	N53	12.33	0	7
A104	N001	N3	N75	18.93	0	6
A105	N001	N3	N64	15.51	0	7
A106	N001	N3	N75	19.08	0	9
A107	N001	N3	N76	19.57	0	6
A108	N001	N3	N59	7.2	0	8
A109	N001	N4	N41	116.92	0	1000
A110	N001	N4	N45	24.42	0	7
A111	N001	N4	N42	3.38	0	8
A112	N001	N4	N54	8.32	0	9
A113	N001	N4	N67	3.12	0	9
A114	N001	N4	N73	14.96	0	5
A115	N001	N4	N54	18.98	0	8
A116	N001	N4	N57	18.52	0	9
A117	N001	N4	N77	17.83	0	5
A118	N001	N4	N44	0.58	0	7
A119	N001	N4	N47	11.55	0	9
A120	N001	N4	N58	6.24	0	9
A121	N001	N4	N76	11.22	0	6
A122	N001	N4	N51	2.31	0	6
A123	N001	N4	N56	8.75	0	5
A124	N001	N4	N64	4.81	0	9
A125	N001	N4	N54	14.95	0	5
A126	N001	N4	N81	1.38	0	9
A127	N001	N4	N60	0.52	0	7
A128	N001	N4	N47	11.76	0	8
A129	N001	N4	N75	1.15	0	7
A130	N001	N4	N72	12.4	0	8
A131	N001	N5	N41	184.84	0	1000
A132	N001	N5	N46	33.3	0	6
A133	N001	N5	N65	12.02	0	7
A134	N001	N5	N80	18.89	0	6
A135	N001	N5	N81	19.61	0	7
A136	N001	N5	N52	1.83	0	8
A137	N001	N5	N72	16.28	0	9
A138	N001	N5	N56	6.33	0	9
A139	N001	N5	N48	19.29	0	6
A140	N001	N5	N78	8.24	0	5
A141	N001	N5	N57	13.74	0	9
A142	N001	N5	N49	12.27	0	6
A143	N001	N5	N48	4.97	0	6
A144	N001	N5	N64	0.99	0	9
A145	N001	N5	N73	11.62	0	8
A146	N001	N5	N74	12.18	0	9
A147	N001	N5	N73	9.92	0	6
A148	N001	N5	N54	12.11	0	9
A149	N001	N5	N79	16.64	0	6
A150	N001	N6	N41	138.74	0	1000
A151	N001	N6	N47	37.23	0	5
A152	N001	N6	N42	15.36	0	7
A153	N001	N6	N44	3.84	0	7
A154	N001	N6	N58	1.21	0	7
A155	N001	N6	N71	7.59	0	7
A156	N001	N6	N62	1.58	0	5
A157	N001	N6	N55	1.3	0	6
A158	N001	N6	N66	0.34	0	5
A159	N001	N6	N49	10.3	0	7
A160	N001	N6	N57	0.53	0	9
A161	N001	N6	N50	0.84	0	7
A162	N001	N6	N80	1.71	0	6
A163	N001	N6	N43	4.86	0	6
A164	N001	N6	N68	19.49	0	5
A165	N001	N6	N60	9.49	0	6
A166	N001	N6	N80	9.78	0	9
A167	N001	N6	N43	9.24	0	5
A168	N001	N6	N45	8.03	0	7
A169	N001	N6	N81	11.23	0	8
A170	N001	N6	N53	4.16	0	8
A171	N001	N7	N41	137.69	0	1000
A172	N001	N7	N48	32.57	0	5
A173	N001	N7	N53	13.74	0	8
A174	N001	N7	N68	2.92	0	6
A175	N001	N7	N72	11.47	0	5
A176	N001	N7	N64	4.11	0	8
A177	N001	N7	N66	18.94	0	5
A178	N001	N7	N43	7.65	0	6
A179	N001	N7	N56	1.02	0	6
A180	N001	N7	N47	0.19	0	6
A181	N001	N7	N50	16.04	0	8
A182	N001	N7	N46	12.37	0	5
A183	N001	N7	N78	14.08	0	7
A184	N001	N7	N77	3.24	0	8
A185	N001	N7	N71	9.38	0	8
A186	N001	N7	N80	5.04	0	5
A187	N001	N7	N42	18.42	0	8
A188	N001	N7	N75	16.31	0	9
A189	N001	N7	N62	14.26	0	7
A190	N001	N7	N45	8.17	0	9
A191	N001	N7	N59	3.89	0	9
A192	N001	N7	N59	6.42	0	6
A193	N001	N8	N41	125.82	0	1000
A194	N001	N8	N49	25.81	0	5
A195	N001	N8	N51	7.56	0	6
A196	N001	N8	N65	16.23	0	7
A197	N001	N8	N55	2.92	0	6
A198	N001	N8	N42	15.41	0	7
A199	N001	N8	N43	9.65	0	5
A200	N001	N8	N61	3.51	0	7
A201	N001	N8	N78	8.38	0	7
A202	N001	N8	N45	10.94	0	7
A203	N001	N8	N65	7.59	0	9
A204	N001	N8	N56	13.36	0	8
A205	N001	N8	N74	13.87	0	7
A206	N001	N8	N58	7.76	0	8
A207	N001	N8	N77	13.84	0	5
A208	N001	N8	N58	0.05	0	8
A209	N001	N8	N79	11.97	0	5
A210	N001	N8	N70	5.6	0	7
A211	N001	N8	N74	16.67	0	9
A212	N001	N8	N51	14.93	0	7
A213	N001	N9	N41	143.71	0	1000
A214	N001	N9	N50	25.99	0	7
A215	N001	N9	N78	8.44	0	5
A216	N001	N9	N52	18.12	0	9
A217	N001	N9	N69	6.57	0	9
A218	N001	N9	N54	12.52	0	8
A219	N001	N9	N60	7.1	0	8
A220	N001	N9	N42	13.13	0	5
A221	N001	N9	N62	17.18	0	7
A222	N001	N9	N46	6.9	0	9
A223	N001	N9	N57	19.82	0	7
A224	N001	N9	N43	12.58	0	5
A225	N001	N9	N62	19.18	0	7
A226	N001	N9	N69	7.58	0	7
A227	N001	N9	N49	9.02	0	7
A228	N001	N9	N55	11.61	0	8
A229	N001	N9	N72	19.48	0	5
A230	N001	N9	N58	11.09	0	9
A231	N001	N9	N73	10.48	0	6
A232	N001	N9	N72	10.66	0	9
A233	N001	N9	N78	17.55	0	9
A234	N001	N9	N75	14.81	0	6
A235	N001	N9	N58	7.78	0	9
A236	N001	N9	N69	17.23	0	8
A237	N001	N9	N62	0.62	0	9
A238	N001	N10	N41	156.49	0	1000
A239	N001	N10	N51	27.66	0	6
A240	N001	N10	N63	4.71	0	8
A241	N001	N10	N74	10.86	0	5
A242	N001	N10	N64	2.86	0	7
A243	N001	N10	N75	16.99	0	8
A244	N001	N10	N73	1.51	0	7
A245	N001	N10	N62	11.43	0	7
A246	N001	N10	N44	19.96	0	9
A247	N001	N10	N47	9.09	0	7
A248	N001	N10	N73	8.35	0	6
A249	N001	N10	N74	1.47	0	6
A250	N001	N10	N72	18.14	0	9
A251	N001	N10	N75	19.8	0	6
A252	N001	N10	N43	0.9	0	7
A253	N001	N10	N77	4.85	0	7
A254	N001	N10	N74	4.65	0	7
A255	N001	N10	N72	4.64	0	7
A256	N001	N10	N77	16.15	0	6
A257	N001	N10	N69	12.63	0	8
A258	N001	N10	N56	0.51	0	9
A259	N001	N10	N74	3.52	0	8
A260	N001	N11	N41	186.99	0	1000
A261	N001	N11	N52	22.14	0	7
A262	N001	N11	N72	7.53	0	5
A263	N001	N11	N59	11.96	0	9
A264	N001	N11	N42	5.26	0	5
A265	N001	N11	N70	5.41	0	9
A266	N001	N11	N80	18.88	0	8
A267	N001	N11	N79	14.19	0	9
A268	N001	N11	N69	19.61	0	9
A269	N001	N11	N54	12.23	0	8
A270	N001	N11	N60	13.19	0	6
A271	N001	N11	N65	7.04	0	6
A272	N001	N11	N76	15.65	0	5
A273	N001	N11	N47	12.68	0	8
A274	N001	N11	N79	5.69	0	7
A275	N001	N11	N68	0.17	0	6
A276	N001	N11	N45	3.66	0	7
A277	N001	N11	N80	15.68	0	8
A278	N001	N11	N49	6.04	0	9
A279	N001	N11	N74	13.93	0	7
A280	N001	N11	N50	9.37	0	7
A281	N001	N12	N41	107.81	0	1000
A282	N001	N12	N53	31.7	0	9
A283	N001	N12	N47	1.85	0	7
A284	N001	N12	N68	11.79	0	5
A285	N001	N12	N70	7.07	0	5
A286	N001	N12	N77	2.13	0	5
A287	N001	N12	N70	1.86	0	8
A288	N001	N12	N68	1.03	0	9
A289	N001	N12	N62	11.48	0	6
A290	N001	N12	N51	14.01	0	8
A291	N001	N12	N67	14.03	0	9
A292	N001	N12	N54	1.66	0	7
A293	N001	N12	N61	9.69	0	5
A294	N001	N12	N57	2.81	0	6
A295	N001	N12	N79	11.89	0	6
A296	N001	N12	N61	3.9	0	8
A297	N001	N12	N80	18.77	0	9
A298	N001	N12	N45	7.99	0	8
A299	N001	N12	N77	6.59	0	7
A300	N001	N12	N50	0.3	0	6
A301	N001	N12	N67	16.64	0	7
A302	N001	N12	N78	18.31	0	7
A303	N001	N13	N41	173.48	0	1000
A304	N001	N13	N54	32.1	0	5
A305	N001	N13	N63	18.08	0	5
A306	N001	N13	N60	6.66	0	7
A307	N001	N13	N68	15.94	0	5
A308	N001	N13	N64	13.13	0	5
A309	N001	N13	N74	14.99	0	9
A310	N001	N13	N58	18.7	0	9
A311	N001	N13	N55	16.12	0	5
A312	N001	N13	N58	8.01	0	9
A313	N001	N13	N61	12.89	0	9
A314	N001	N13	N61	15.85	0	9
A315	N001	N13	N78	7.27	0	5
A316	N001	N13	N71	1.38	0	9
A317	N001	N13	N66	13.78	0	8
A318	N001	N13	N47	13.37	0	6
A319	N001	N13	N55	7.91	0	5
A320	N001	N13	N47	3.99	0	6
A321	N001	N13	N49	7.19	0	7
A322	N001	N13	N50	13.04	0	5
A323	N001	N13	N45	16.01	0	5
A324	N001	N13	N65	11.32	0	8
A325	N001	N13	N42	1.08	0	5
A326	N001	N13	N72	8.52	0	6
